sourcecode,sourcename,targetcode,targetname,date,verbal,cooperation,count,eventcode
816,VIETNAM,840,PHILIPPINES,199904,1,1,4,816
816,VIETNAM,840,PHILIPPINES,199909,1,1,1,816
816,VIETNAM,840,PHILIPPINES,199911,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200003,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200004,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200006,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200010,1,1,3,816
816,VIETNAM,840,PHILIPPINES,200011,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200101,1,0,3,816
816,VIETNAM,840,PHILIPPINES,200101,1,1,14,840
816,VIETNAM,840,PHILIPPINES,200102,1,1,6,840
816,VIETNAM,840,PHILIPPINES,200107,1,1,3,816
816,VIETNAM,840,PHILIPPINES,200108,1,1,2,713
816,VIETNAM,840,PHILIPPINES,200111,1,1,60,840
816,VIETNAM,840,PHILIPPINES,200204,0,1,1,840
816,VIETNAM,840,PHILIPPINES,200204,1,1,3,816
816,VIETNAM,840,PHILIPPINES,200205,1,1,4,710
816,VIETNAM,840,PHILIPPINES,200211,0,0,1,816
816,VIETNAM,840,PHILIPPINES,200211,1,1,24,840
816,VIETNAM,840,PHILIPPINES,200212,1,1,3,816
816,VIETNAM,840,PHILIPPINES,200301,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200302,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200303,1,1,4,840
816,VIETNAM,840,PHILIPPINES,200304,0,1,2,816
816,VIETNAM,840,PHILIPPINES,200307,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200309,1,1,2,820
816,VIETNAM,840,PHILIPPINES,200312,1,1,6,816
816,VIETNAM,840,PHILIPPINES,200401,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200403,1,1,3,816
816,VIETNAM,840,PHILIPPINES,200404,1,0,2,816
816,VIETNAM,840,PHILIPPINES,200404,1,1,9,816
816,VIETNAM,840,PHILIPPINES,200405,0,1,1,840
816,VIETNAM,840,PHILIPPINES,200406,0,0,3,816
816,VIETNAM,840,PHILIPPINES,200406,1,1,2,850
816,VIETNAM,840,PHILIPPINES,200408,0,1,1,816
816,VIETNAM,840,PHILIPPINES,200408,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200409,1,0,5,816
816,VIETNAM,840,PHILIPPINES,200409,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200410,1,0,1,710
816,VIETNAM,840,PHILIPPINES,200410,1,1,8,816
816,VIETNAM,840,PHILIPPINES,200501,1,1,3,816
816,VIETNAM,840,PHILIPPINES,200503,1,1,10,816
816,VIETNAM,840,PHILIPPINES,200504,1,1,2,840
816,VIETNAM,840,PHILIPPINES,200505,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200507,1,1,6,816
816,VIETNAM,840,PHILIPPINES,200511,1,1,6,816
816,VIETNAM,840,PHILIPPINES,200512,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200602,1,1,3,840
816,VIETNAM,840,PHILIPPINES,200603,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200604,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200605,1,1,11,816
816,VIETNAM,840,PHILIPPINES,200606,1,1,5,816
816,VIETNAM,840,PHILIPPINES,200609,1,1,5,816
816,VIETNAM,840,PHILIPPINES,200610,1,1,6,816
816,VIETNAM,840,PHILIPPINES,200611,1,1,11,840
816,VIETNAM,840,PHILIPPINES,200612,1,1,3,840
816,VIETNAM,840,PHILIPPINES,200701,1,1,14,840
816,VIETNAM,840,PHILIPPINES,200705,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200706,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200707,1,1,14,816
816,VIETNAM,840,PHILIPPINES,200708,1,1,62,816
816,VIETNAM,840,PHILIPPINES,200709,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200711,1,1,4,816
816,VIETNAM,840,PHILIPPINES,200801,0,0,1,840
816,VIETNAM,840,PHILIPPINES,200802,1,1,22,840
816,VIETNAM,840,PHILIPPINES,200803,1,1,4,840
816,VIETNAM,840,PHILIPPINES,200804,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200806,1,1,4,816
816,VIETNAM,840,PHILIPPINES,200807,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200809,1,1,1,816
816,VIETNAM,840,PHILIPPINES,200810,1,0,2,840
816,VIETNAM,840,PHILIPPINES,200903,1,0,2,840
816,VIETNAM,840,PHILIPPINES,200903,1,1,2,816
816,VIETNAM,840,PHILIPPINES,200905,1,1,6,816
816,VIETNAM,840,PHILIPPINES,200906,1,1,7,816
816,VIETNAM,840,PHILIPPINES,200908,1,1,7,840
816,VIETNAM,840,PHILIPPINES,200909,1,1,1,840
816,VIETNAM,840,PHILIPPINES,200910,1,1,7,840
816,VIETNAM,840,PHILIPPINES,201001,1,1,1,840
816,VIETNAM,840,PHILIPPINES,201002,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201003,1,1,3,816
816,VIETNAM,840,PHILIPPINES,201004,1,1,3,816
816,VIETNAM,840,PHILIPPINES,201005,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201006,1,1,4,816
816,VIETNAM,840,PHILIPPINES,201007,0,0,1,816
816,VIETNAM,840,PHILIPPINES,201007,1,1,2,816
816,VIETNAM,840,PHILIPPINES,201009,1,1,2,816
816,VIETNAM,840,PHILIPPINES,201010,1,1,35,840
816,VIETNAM,840,PHILIPPINES,201011,1,1,10,816
816,VIETNAM,840,PHILIPPINES,201102,0,1,1,840
816,VIETNAM,840,PHILIPPINES,201103,1,0,2,710
816,VIETNAM,840,PHILIPPINES,201104,1,1,4,816
816,VIETNAM,840,PHILIPPINES,201105,1,1,3,816
816,VIETNAM,840,PHILIPPINES,201106,1,1,5,816
816,VIETNAM,840,PHILIPPINES,201107,1,1,7,816
816,VIETNAM,840,PHILIPPINES,201108,1,1,2,840
816,VIETNAM,840,PHILIPPINES,201109,1,1,3,840
816,VIETNAM,840,PHILIPPINES,201110,1,1,56,816
816,VIETNAM,840,PHILIPPINES,201201,1,1,2,840
816,VIETNAM,840,PHILIPPINES,201202,0,1,1,840
816,VIETNAM,840,PHILIPPINES,201202,1,1,3,816
816,VIETNAM,840,PHILIPPINES,201203,1,1,13,840
816,VIETNAM,840,PHILIPPINES,201204,1,0,1,710
816,VIETNAM,840,PHILIPPINES,201204,1,1,5,710
816,VIETNAM,840,PHILIPPINES,201205,0,0,2,816
816,VIETNAM,840,PHILIPPINES,201205,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201208,1,0,1,816
816,VIETNAM,840,PHILIPPINES,201209,1,1,3,816
816,VIETNAM,840,PHILIPPINES,201210,0,0,1,816
816,VIETNAM,840,PHILIPPINES,201210,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201211,0,0,2,816
816,VIETNAM,840,PHILIPPINES,201211,1,1,7,816
816,VIETNAM,840,PHILIPPINES,201212,1,1,5,816
816,VIETNAM,840,PHILIPPINES,201301,1,1,2,816
816,VIETNAM,840,PHILIPPINES,201303,1,1,7,816
816,VIETNAM,840,PHILIPPINES,201304,0,0,1,816
816,VIETNAM,840,PHILIPPINES,201304,1,1,5,835
816,VIETNAM,840,PHILIPPINES,201305,0,0,1,816
816,VIETNAM,840,PHILIPPINES,201305,0,1,1,840
816,VIETNAM,840,PHILIPPINES,201305,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201306,1,1,1,840
816,VIETNAM,840,PHILIPPINES,201307,1,1,4,816
816,VIETNAM,840,PHILIPPINES,201308,0,1,2,816
816,VIETNAM,840,PHILIPPINES,201308,1,0,1,840
816,VIETNAM,840,PHILIPPINES,201308,1,1,45,816
816,VIETNAM,840,PHILIPPINES,201309,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201310,1,1,8,840
816,VIETNAM,840,PHILIPPINES,201311,1,1,32,840
816,VIETNAM,840,PHILIPPINES,201312,1,1,2,710
816,VIETNAM,840,PHILIPPINES,201403,1,1,8,816
816,VIETNAM,840,PHILIPPINES,201405,1,0,1,710
816,VIETNAM,840,PHILIPPINES,201405,1,1,62,840
816,VIETNAM,840,PHILIPPINES,201406,0,1,1,816
816,VIETNAM,840,PHILIPPINES,201406,1,1,9,816
816,VIETNAM,840,PHILIPPINES,201407,1,1,17,816
816,VIETNAM,840,PHILIPPINES,201408,0,0,2,816
816,VIETNAM,840,PHILIPPINES,201408,1,1,4,816
816,VIETNAM,840,PHILIPPINES,201409,1,0,1,840
816,VIETNAM,840,PHILIPPINES,201409,1,1,4,816
816,VIETNAM,840,PHILIPPINES,201410,1,1,1,816
816,VIETNAM,840,PHILIPPINES,201411,1,1,8,816
816,VIETNAM,840,PHILIPPINES,201412,1,1,1,840
816,VIETNAM,840,PHILIPPINES,201501,1,1,1,816
816,VIETNAM,850,INDONESIA,199110,1,1,2,850
816,VIETNAM,850,INDONESIA,199507,1,1,2,850
816,VIETNAM,850,INDONESIA,199509,1,1,4,850
816,VIETNAM,850,INDONESIA,199510,1,1,1,850
816,VIETNAM,850,INDONESIA,199606,1,1,1,816
816,VIETNAM,850,INDONESIA,199607,1,1,1,850
816,VIETNAM,850,INDONESIA,199612,1,1,2,816
816,VIETNAM,850,INDONESIA,199703,1,1,4,850
816,VIETNAM,850,INDONESIA,199712,1,1,1,820
816,VIETNAM,850,INDONESIA,199805,1,1,2,850
816,VIETNAM,850,INDONESIA,199807,1,1,2,816
816,VIETNAM,850,INDONESIA,199812,1,1,3,816
816,VIETNAM,850,INDONESIA,199907,1,1,1,850
816,VIETNAM,850,INDONESIA,199908,1,1,1,850
816,VIETNAM,850,INDONESIA,199910,1,1,3,816
816,VIETNAM,850,INDONESIA,199911,1,1,16,816
816,VIETNAM,850,INDONESIA,200001,1,1,2,816
816,VIETNAM,850,INDONESIA,200005,1,1,5,850
816,VIETNAM,850,INDONESIA,200012,1,1,1,816
816,VIETNAM,850,INDONESIA,200101,1,1,2,816
816,VIETNAM,850,INDONESIA,200107,1,1,4,816
816,VIETNAM,850,INDONESIA,200108,1,1,51,816
816,VIETNAM,850,INDONESIA,200110,1,1,3,850
816,VIETNAM,850,INDONESIA,200111,1,1,68,850
816,VIETNAM,850,INDONESIA,200201,0,1,1,816
816,VIETNAM,850,INDONESIA,200202,0,1,1,816
816,VIETNAM,850,INDONESIA,200202,1,1,3,850
816,VIETNAM,850,INDONESIA,200203,1,1,2,850
816,VIETNAM,850,INDONESIA,200204,1,1,4,816
816,VIETNAM,850,INDONESIA,200207,1,1,4,816
816,VIETNAM,850,INDONESIA,200208,1,1,1,713
816,VIETNAM,850,INDONESIA,200209,1,1,1,850
816,VIETNAM,850,INDONESIA,200210,1,1,2,816
816,VIETNAM,850,INDONESIA,200301,0,1,1,850
816,VIETNAM,850,INDONESIA,200301,1,1,1,816
816,VIETNAM,850,INDONESIA,200304,1,1,3,713
816,VIETNAM,850,INDONESIA,200305,1,1,3,816
816,VIETNAM,850,INDONESIA,200306,1,1,47,816
816,VIETNAM,850,INDONESIA,200307,1,1,3,816
816,VIETNAM,850,INDONESIA,200309,0,0,1,820
816,VIETNAM,850,INDONESIA,200309,1,1,5,816
816,VIETNAM,850,INDONESIA,200310,1,1,10,850
816,VIETNAM,850,INDONESIA,200311,1,1,1,850
816,VIETNAM,850,INDONESIA,200403,1,1,1,816
816,VIETNAM,850,INDONESIA,200406,1,1,6,850
816,VIETNAM,850,INDONESIA,200408,1,1,3,816
816,VIETNAM,850,INDONESIA,200409,1,1,2,850
816,VIETNAM,850,INDONESIA,200411,1,1,1,816
816,VIETNAM,850,INDONESIA,200412,1,1,4,850
816,VIETNAM,850,INDONESIA,200501,1,1,2,850
816,VIETNAM,850,INDONESIA,200503,1,1,1,850
816,VIETNAM,850,INDONESIA,200504,1,1,22,850
816,VIETNAM,850,INDONESIA,200505,1,1,55,816
816,VIETNAM,850,INDONESIA,200506,1,1,27,816
816,VIETNAM,850,INDONESIA,200508,1,1,4,816
816,VIETNAM,850,INDONESIA,200509,1,1,8,850
816,VIETNAM,850,INDONESIA,200510,1,1,8,816
816,VIETNAM,850,INDONESIA,200511,1,1,1,850
816,VIETNAM,850,INDONESIA,200512,1,1,4,816
816,VIETNAM,850,INDONESIA,200601,1,1,3,850
816,VIETNAM,850,INDONESIA,200602,1,1,67,816
816,VIETNAM,850,INDONESIA,200603,1,1,5,850
816,VIETNAM,850,INDONESIA,200604,1,1,3,816
816,VIETNAM,850,INDONESIA,200605,1,1,8,850
816,VIETNAM,850,INDONESIA,200607,1,1,7,850
816,VIETNAM,850,INDONESIA,200608,1,1,1,850
816,VIETNAM,850,INDONESIA,200609,1,1,10,850
816,VIETNAM,850,INDONESIA,200610,1,1,1,816
816,VIETNAM,850,INDONESIA,200611,1,1,10,816
816,VIETNAM,850,INDONESIA,200701,1,1,4,850
816,VIETNAM,850,INDONESIA,200703,1,1,1,850
816,VIETNAM,850,INDONESIA,200704,1,1,4,850
816,VIETNAM,850,INDONESIA,200705,0,1,3,816
816,VIETNAM,850,INDONESIA,200705,1,1,2,850
816,VIETNAM,850,INDONESIA,200706,1,1,2,816
816,VIETNAM,850,INDONESIA,200707,1,1,7,850
816,VIETNAM,850,INDONESIA,200708,1,1,75,850
816,VIETNAM,850,INDONESIA,200709,0,0,1,850
816,VIETNAM,850,INDONESIA,200710,0,1,1,816
816,VIETNAM,850,INDONESIA,200710,1,1,2,816
816,VIETNAM,850,INDONESIA,200711,1,1,2,850
816,VIETNAM,850,INDONESIA,200712,1,1,9,816
816,VIETNAM,850,INDONESIA,200801,0,1,1,816
816,VIETNAM,850,INDONESIA,200801,1,1,7,850
816,VIETNAM,850,INDONESIA,200802,1,1,3,850
816,VIETNAM,850,INDONESIA,200803,1,1,1,816
816,VIETNAM,850,INDONESIA,200806,1,1,4,816
816,VIETNAM,850,INDONESIA,200807,0,1,1,816
816,VIETNAM,850,INDONESIA,200807,1,1,1,816
816,VIETNAM,850,INDONESIA,200811,1,1,1,850
816,VIETNAM,850,INDONESIA,200812,1,1,4,850
816,VIETNAM,850,INDONESIA,200904,1,1,4,850
816,VIETNAM,850,INDONESIA,200905,1,1,4,850
816,VIETNAM,850,INDONESIA,200906,1,1,35,816
816,VIETNAM,850,INDONESIA,200907,0,0,1,816
816,VIETNAM,850,INDONESIA,200907,1,1,2,816
816,VIETNAM,850,INDONESIA,200908,1,1,19,816
816,VIETNAM,850,INDONESIA,200909,1,1,3,850
816,VIETNAM,850,INDONESIA,200910,1,1,2,850
816,VIETNAM,850,INDONESIA,200911,1,1,2,816
816,VIETNAM,850,INDONESIA,200912,0,1,1,850
816,VIETNAM,850,INDONESIA,201001,1,1,3,816
816,VIETNAM,850,INDONESIA,201002,1,1,7,816
816,VIETNAM,850,INDONESIA,201003,1,1,20,850
816,VIETNAM,850,INDONESIA,201004,1,1,10,816
816,VIETNAM,850,INDONESIA,201005,1,1,8,816
816,VIETNAM,850,INDONESIA,201006,0,1,1,816
816,VIETNAM,850,INDONESIA,201006,1,1,1,816
816,VIETNAM,850,INDONESIA,201007,1,1,1,850
816,VIETNAM,850,INDONESIA,201008,1,1,1,816
816,VIETNAM,850,INDONESIA,201009,1,1,9,850
816,VIETNAM,850,INDONESIA,201010,1,1,54,816
816,VIETNAM,850,INDONESIA,201011,1,1,1,850
816,VIETNAM,850,INDONESIA,201012,1,1,2,816
816,VIETNAM,850,INDONESIA,201101,1,0,1,816
816,VIETNAM,850,INDONESIA,201101,1,1,4,816
816,VIETNAM,850,INDONESIA,201102,1,1,2,850
816,VIETNAM,850,INDONESIA,201103,1,1,2,816
816,VIETNAM,850,INDONESIA,201104,1,1,1,816
816,VIETNAM,850,INDONESIA,201105,0,0,1,816
816,VIETNAM,850,INDONESIA,201105,1,1,43,850
816,VIETNAM,850,INDONESIA,201106,1,1,5,850
816,VIETNAM,850,INDONESIA,201107,1,1,4,850
816,VIETNAM,850,INDONESIA,201108,1,1,3,816
816,VIETNAM,850,INDONESIA,201109,1,1,29,850
816,VIETNAM,850,INDONESIA,201110,1,1,3,850
816,VIETNAM,850,INDONESIA,201111,1,1,6,850
816,VIETNAM,850,INDONESIA,201112,1,1,1,816
816,VIETNAM,850,INDONESIA,201201,1,1,3,816
816,VIETNAM,850,INDONESIA,201202,1,1,4,816
816,VIETNAM,850,INDONESIA,201203,1,1,3,816
816,VIETNAM,850,INDONESIA,201204,0,0,1,816
816,VIETNAM,850,INDONESIA,201205,1,1,2,816
816,VIETNAM,850,INDONESIA,201206,1,1,1,816
816,VIETNAM,850,INDONESIA,201207,1,1,15,816
816,VIETNAM,850,INDONESIA,201208,1,1,4,850
816,VIETNAM,850,INDONESIA,201209,1,1,15,816
816,VIETNAM,850,INDONESIA,201210,1,1,1,710
816,VIETNAM,850,INDONESIA,201301,1,1,1,850
816,VIETNAM,850,INDONESIA,201303,1,1,1,850
816,VIETNAM,850,INDONESIA,201304,1,1,15,816
816,VIETNAM,850,INDONESIA,201305,1,1,8,816
816,VIETNAM,850,INDONESIA,201306,1,0,1,816
816,VIETNAM,850,INDONESIA,201306,1,1,77,850
816,VIETNAM,850,INDONESIA,201307,1,1,24,850
816,VIETNAM,850,INDONESIA,201308,1,1,7,850
816,VIETNAM,850,INDONESIA,201309,1,1,3,816
816,VIETNAM,850,INDONESIA,201310,1,1,8,850
816,VIETNAM,850,INDONESIA,201311,0,1,1,850
816,VIETNAM,850,INDONESIA,201311,1,1,1,850
816,VIETNAM,850,INDONESIA,201312,1,1,2,850
816,VIETNAM,850,INDONESIA,201403,1,1,1,816
816,VIETNAM,850,INDONESIA,201405,1,1,11,816
816,VIETNAM,850,INDONESIA,201407,1,1,3,850
816,VIETNAM,850,INDONESIA,201409,0,0,1,816
816,VIETNAM,850,INDONESIA,201410,1,1,1,850
816,VIETNAM,850,INDONESIA,201411,1,1,9,850
816,VIETNAM,850,INDONESIA,201412,1,1,8,816
816,VIETNAM,850,INDONESIA,201501,1,1,2,850
820,MALAYSIA,710,CHINA,199101,1,1,1,820
820,MALAYSIA,710,CHINA,199107,1,1,1,820
820,MALAYSIA,710,CHINA,199109,1,1,1,710
820,MALAYSIA,710,CHINA,199201,1,1,3,820
820,MALAYSIA,710,CHINA,199212,1,1,2,820
820,MALAYSIA,710,CHINA,199304,1,0,1,820
820,MALAYSIA,710,CHINA,199304,1,1,1,820
820,MALAYSIA,710,CHINA,199306,0,1,1,710
820,MALAYSIA,710,CHINA,199306,1,1,11,820
820,MALAYSIA,710,CHINA,199307,1,1,1,820
820,MALAYSIA,710,CHINA,199308,1,1,1,820
820,MALAYSIA,710,CHINA,199309,1,1,2,710
820,MALAYSIA,710,CHINA,199310,1,1,1,820
820,MALAYSIA,710,CHINA,199312,0,1,1,820
820,MALAYSIA,710,CHINA,199401,1,1,1,820
820,MALAYSIA,710,CHINA,199405,1,1,5,820
820,MALAYSIA,710,CHINA,199409,1,1,2,820
820,MALAYSIA,710,CHINA,199410,1,1,2,820
820,MALAYSIA,710,CHINA,199411,1,1,4,710
820,MALAYSIA,710,CHINA,199412,1,1,1,710
820,MALAYSIA,710,CHINA,199509,1,1,3,710
820,MALAYSIA,710,CHINA,199512,1,1,3,820
820,MALAYSIA,710,CHINA,199603,0,0,1,820
820,MALAYSIA,710,CHINA,199603,1,1,1,820
820,MALAYSIA,710,CHINA,199605,1,1,3,710
820,MALAYSIA,710,CHINA,199606,1,1,1,820
820,MALAYSIA,710,CHINA,199607,1,0,2,820
820,MALAYSIA,710,CHINA,199607,1,1,2,820
820,MALAYSIA,710,CHINA,199608,1,0,1,710
820,MALAYSIA,710,CHINA,199608,1,1,14,710
820,MALAYSIA,710,CHINA,199609,1,1,1,820
820,MALAYSIA,710,CHINA,199610,1,1,3,710
820,MALAYSIA,710,CHINA,199701,1,1,1,710
820,MALAYSIA,710,CHINA,199702,1,1,8,710
820,MALAYSIA,710,CHINA,199703,1,1,2,820
820,MALAYSIA,710,CHINA,199705,1,1,5,710
820,MALAYSIA,710,CHINA,199706,1,1,1,710
820,MALAYSIA,710,HONG KONG,199707,1,1,4,820
820,MALAYSIA,710,CHINA,199708,1,1,31,820
820,MALAYSIA,710,HONG KONG,199709,0,1,1,820
820,MALAYSIA,710,HONG KONG,199709,1,1,9,820
820,MALAYSIA,710,HONG KONG,199710,1,1,2,820
820,MALAYSIA,710,CHINA,199712,1,1,2,820
820,MALAYSIA,710,CHINA,199802,1,1,3,713
820,MALAYSIA,710,CHINA,199803,1,1,3,710
820,MALAYSIA,710,CHINA,199804,1,1,4,820
820,MALAYSIA,710,CHINA,199805,1,1,9,820
820,MALAYSIA,710,CHINA,199806,1,1,1,820
820,MALAYSIA,710,CHINA,199807,1,1,1,820
820,MALAYSIA,710,CHINA,199808,1,1,5,820
820,MALAYSIA,710,CHINA,199809,1,1,2,710
820,MALAYSIA,710,CHINA,199810,1,1,2,820
820,MALAYSIA,710,CHINA,199811,1,1,20,820
820,MALAYSIA,710,CHINA,199812,1,1,1,710
820,MALAYSIA,710,CHINA,199901,1,1,17,820
820,MALAYSIA,710,CHINA,199903,1,1,3,820
820,MALAYSIA,710,CHINA,199905,1,1,12,820
820,MALAYSIA,710,CHINA,199906,1,1,20,820
820,MALAYSIA,710,CHINA,199907,1,1,6,820
820,MALAYSIA,710,CHINA,199908,1,1,76,710
820,MALAYSIA,710,CHINA,199909,1,1,1,820
820,MALAYSIA,710,CHINA,199910,1,1,4,820
820,MALAYSIA,710,CHINA,199911,1,1,42,820
820,MALAYSIA,710,CHINA,199912,1,1,2,820
820,MALAYSIA,710,CHINA,200004,1,1,4,820
820,MALAYSIA,710,CHINA,200005,1,1,3,820
820,MALAYSIA,710,CHINA,200006,1,1,13,710
820,MALAYSIA,710,MACAO,200007,0,1,2,820
820,MALAYSIA,710,CHINA,200007,1,1,3,820
820,MALAYSIA,710,CHINA,200008,1,0,5,820
820,MALAYSIA,710,CHINA,200008,1,1,3,820
820,MALAYSIA,710,CHINA,200009,1,0,6,710
820,MALAYSIA,710,CHINA,200009,1,1,4,820
820,MALAYSIA,710,CHINA,200011,1,0,1,820
820,MALAYSIA,710,CHINA,200011,1,1,14,820
820,MALAYSIA,710,CHINA,200012,1,1,2,820
820,MALAYSIA,710,HONG KONG,200101,1,0,1,710
820,MALAYSIA,710,HONG KONG,200101,1,1,1,820
820,MALAYSIA,710,CHINA,200102,1,1,7,820
820,MALAYSIA,710,CHINA,200103,1,1,3,820
820,MALAYSIA,710,CHINA,200104,1,1,40,710
820,MALAYSIA,710,CHINA,200105,0,1,1,820
820,MALAYSIA,710,CHINA,200105,1,1,23,820
820,MALAYSIA,710,CHINA,200106,1,0,4,710
820,MALAYSIA,710,CHINA,200106,1,1,10,710
820,MALAYSIA,710,HONG KONG,200107,0,0,1,820
820,MALAYSIA,710,CHINA,200107,1,1,4,820
820,MALAYSIA,710,CHINA,200108,1,1,3,820
820,MALAYSIA,710,CHINA,200109,1,1,2,710
820,MALAYSIA,710,CHINA,200110,1,1,14,710
820,MALAYSIA,710,CHINA,200111,1,1,7,820
820,MALAYSIA,710,CHINA,200201,1,1,4,820
820,MALAYSIA,710,CHINA,200203,1,1,2,820
820,MALAYSIA,710,CHINA,200204,1,1,100,820
820,MALAYSIA,710,CHINA,200205,1,0,2,710
820,MALAYSIA,710,CHINA,200205,1,1,14,710
820,MALAYSIA,710,CHINA,200206,1,1,2,820
820,MALAYSIA,710,CHINA,200207,1,0,1,820
820,MALAYSIA,710,CHINA,200207,1,1,9,820
820,MALAYSIA,710,CHINA,200208,1,1,9,820
820,MALAYSIA,710,CHINA,200209,0,0,1,710
820,MALAYSIA,710,CHINA,200209,1,1,10,820
820,MALAYSIA,710,CHINA,200210,1,1,15,820
820,MALAYSIA,710,HONG KONG,200211,0,0,1,713
820,MALAYSIA,710,CHINA,200211,1,1,9,710
820,MALAYSIA,710,CHINA,200212,1,1,2,820
820,MALAYSIA,710,CHINA,200301,1,0,1,820
820,MALAYSIA,710,CHINA,200301,1,1,20,710
820,MALAYSIA,710,CHINA,200302,1,1,1,820
820,MALAYSIA,710,CHINA,200304,0,0,3,820
820,MALAYSIA,710,CHINA,200304,0,1,1,820
820,MALAYSIA,710,CHINA,200304,1,1,7,820
820,MALAYSIA,710,HONG KONG,200305,0,1,1,710
820,MALAYSIA,710,CHINA,200305,1,1,1,710
820,MALAYSIA,710,CHINA,200306,0,1,1,820
820,MALAYSIA,710,CHINA,200306,1,1,13,820
820,MALAYSIA,710,CHINA,200307,1,1,1,710
820,MALAYSIA,710,CHINA,200308,1,1,6,710
820,MALAYSIA,710,CHINA,200309,1,1,97,710
820,MALAYSIA,710,CHINA,200310,1,1,5,820
820,MALAYSIA,710,CHINA,200311,1,1,5,820
820,MALAYSIA,710,CHINA,200312,0,0,1,710
820,MALAYSIA,710,CHINA,200312,0,1,1,820
820,MALAYSIA,710,CHINA,200312,1,1,1,820
820,MALAYSIA,710,CHINA,200401,1,1,9,820
820,MALAYSIA,710,HONG KONG,200402,0,0,1,820
820,MALAYSIA,710,CHINA,200402,1,1,5,820
820,MALAYSIA,710,CHINA,200403,0,0,1,710
820,MALAYSIA,710,CHINA,200403,1,0,1,820
820,MALAYSIA,710,CHINA,200403,1,1,8,820
820,MALAYSIA,710,CHINA,200404,1,1,13,710
820,MALAYSIA,710,CHINA,200405,0,0,1,820
820,MALAYSIA,710,CHINA,200405,0,1,1,710
820,MALAYSIA,710,CHINA,200405,1,0,2,820
820,MALAYSIA,710,CHINA,200405,1,1,113,820
820,MALAYSIA,710,CHINA,200406,0,0,7,820
820,MALAYSIA,710,CHINA,200406,0,1,2,820
820,MALAYSIA,710,CHINA,200406,1,1,9,820
820,MALAYSIA,710,CHINA,200407,0,0,2,820
820,MALAYSIA,710,CHINA,200407,1,1,14,820
820,MALAYSIA,710,HONG KONG,200408,1,0,1,820
820,MALAYSIA,710,CHINA,200408,1,1,15,710
820,MALAYSIA,710,CHINA,200410,1,1,1,820
820,MALAYSIA,710,CHINA,200411,1,1,4,820
820,MALAYSIA,710,CHINA,200501,1,1,2,710
820,MALAYSIA,710,CHINA,200502,1,1,20,820
820,MALAYSIA,710,CHINA,200503,1,0,1,820
820,MALAYSIA,710,CHINA,200503,1,1,23,710
820,MALAYSIA,710,CHINA,200504,0,1,3,850
820,MALAYSIA,710,CHINA,200504,1,0,3,710
820,MALAYSIA,710,CHINA,200504,1,1,4,710
820,MALAYSIA,710,CHINA,200505,1,1,41,820
820,MALAYSIA,710,CHINA,200506,0,0,1,710
820,MALAYSIA,710,CHINA,200506,1,1,5,710
820,MALAYSIA,710,CHINA,200507,1,0,1,820
820,MALAYSIA,710,CHINA,200507,1,1,2,820
820,MALAYSIA,710,CHINA,200508,0,0,4,820
820,MALAYSIA,710,CHINA,200508,0,1,1,710
820,MALAYSIA,710,CHINA,200508,1,1,13,820
820,MALAYSIA,710,CHINA,200509,0,0,1,820
820,MALAYSIA,710,CHINA,200509,1,1,22,710
820,MALAYSIA,710,CHINA,200510,1,1,1,820
820,MALAYSIA,710,CHINA,200511,0,0,7,820
820,MALAYSIA,710,CHINA,200511,1,0,3,820
820,MALAYSIA,710,CHINA,200511,1,1,22,710
820,MALAYSIA,710,CHINA,200512,1,0,4,710
820,MALAYSIA,710,CHINA,200512,1,1,125,710
820,MALAYSIA,710,CHINA,200601,0,0,1,820
820,MALAYSIA,710,CHINA,200601,1,1,6,820
820,MALAYSIA,710,CHINA,200602,1,1,4,710
820,MALAYSIA,710,CHINA,200603,1,0,2,820
820,MALAYSIA,710,CHINA,200603,1,1,28,820
820,MALAYSIA,710,CHINA,200604,1,0,1,820
820,MALAYSIA,710,CHINA,200604,1,1,58,820
